id,drone_vel_x,drone_vel_y,drone_vel_z,drone_attitude_w,drone_attitude_x,drone_attitude_y,drone_attitude_z,target_pos_x,target_pos_y,target_pos_z,target_vel_x,target_vel_y,target_vel_z
20230418105730.0,-0.0176901131952326,0.0226347490469301,-0.0568462854729906,-0.9999620158820812,0.0078100621563218,-0.0038613744355683,0.0002439459506816,9.59586313784567,-10.238836589609546,-0.0858910926421394,0.0176901131952326,-0.0226347490469301,0.0568462854729906
20230418105753.0,0.0721739464358756,0.0026725511622051,0.0077194881295772,-0.9112866686438184,-0.0047641420652106,-0.0050066332545849,0.4117145177497242,-17.009270463826482,14.36585501143949,-0.287476455351375,-0.0721739464358756,-0.0026725511622051,-0.0077194881295772
20230418105823.0,0.0897354267967389,0.0164484874003074,-0.0024812487469706,-0.6939739251085407,0.0016602153728866,-0.0075390183918834,-0.7199587475376963,-23.17370033409796,-7.929481187009318,-0.2301028396164537,-0.0897354267967389,-0.0164484874003075,0.0024812487469706
20230418105907.0,0.31168108258687277,0.010112665992304065,-0.004472996084159347,-0.6419225200944543,0.012895868592211417,0.013750970267702004,0.7665377261332504,-13.526524770842544,-13.277103809607954,0.566704219550711,-0.31168108258687277,-0.010112665992304037,0.004472996084159347
